Country,Location,Title,Company,Url,English,EducationLevel,YearsExperience,CompanyScore,SalaryUSD,CountryScore
Paraguay,"Asunción, Paraguay",Software Engineer,WillDom,https://py.linkedin.com/jobs/view/software-engineer-at-willdom-3308425505?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=wa8Tx%2BCA5j63CV%2BuamNJeg%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,4,2.468005469,1288,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Software Engineer,Equifax,https://py.linkedin.com/jobs/view/software-engineer-at-equifax-3300562759?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=sbgiYoPey%2Ftm%2FWASNDAdVQ%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,8,5.746032143,1770,22.44
Paraguay,"Asunción, Paraguay",Software Engineer,EBSA Group,https://py.linkedin.com/jobs/view/software-engineer-at-ebsa-group-3315387992?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=sWzFtFco2rjMPLwzfp0lFw%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,1,5,8,6.634682894,2373,22.44
Paraguay,Paraguay,Full Stack Engineer,TrueNorth,https://py.linkedin.com/jobs/view/full-stack-engineer-at-truenorth-3287283930?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=x%2FUxx8bMTuV7nUBqAG%2FAoA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,1,5,8,6.773055458,2373,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Senior Python Developer,Virtualmind,https://py.linkedin.com/jobs/view/senior-python-developer-at-virtualmind-3321018765?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=Ns%2BTV0YbkIH4uz95KZfbYQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,8,3.825124301,1569,22.44
Paraguay,Paraguay,Big Data Engineer (Scala-Spark),Applaudo,https://py.linkedin.com/jobs/view/big-data-engineer-scala-spark-at-applaudo-3241956394?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=J%2FV6lrrq%2FRtl6K2ulSO0FA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,4.394782744,1851,22.44
Paraguay,"Asunción, Paraguay",Work From Home Java Developer,Workling,https://py.linkedin.com/jobs/view/work-from-home-java-developer-at-workling-3320781886?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=KKS%2B3l9haSPehV5x9lZ%2B%2Fw%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,3.319246022,1851,22.44
Paraguay,Paraguay,Sr. Node.js Engineer,TrueNorth,https://py.linkedin.com/jobs/view/sr-node-js-engineer-at-truenorth-3287268980?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=a6tAqbw%2BwMtq0yMc4VE%2BkQ%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,8,1.618590525,1770,22.44
Paraguay,"Asunción, Paraguay",Work From Home .NET Developer,L.A. Head Hunter,https://py.linkedin.com/jobs/view/work-from-home-net-developer-at-l-a-head-hunter-3316233102?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=LBHEdYcmczlyDb%2BQgzOBoQ%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,4.6731715,1851,22.44
Paraguay,Paraguay,Join Our Tech Talent Pool (LATAM Remote),Qeystroke,https://py.linkedin.com/jobs/view/join-our-tech-talent-pool-latam-remote-at-qeystroke-3302215805?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=KbhYepORcIilJiLuExw9dw%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,6,6.896450627,1127,22.44
Paraguay,"Asunción, Paraguay",Desarrollador Java,Experis Paraguay,https://py.linkedin.com/jobs/view/desarrollador-java-at-experis-paraguay-3308887477?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=Ybt9Dg8DG5NbHG5dobUmUw%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,4,5.460814622,1288,22.44
Paraguay,"Asunción, Paraguay",Python Software Programmer - Work from Home,Oowlish,https://py.linkedin.com/jobs/view/python-software-programmer-work-from-home-at-oowlish-3277733806?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=E%2BZCt9IS08ZizGcjgL1WVg%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,6,1.706974531,1730,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Remote Automation QA Engineer,Scopic Software,https://py.linkedin.com/jobs/view/remote-automation-qa-engineer-at-scopic-software-3325695763?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=047BL5yMBrvX%2FReTmRgYDw%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,7,6.792159707,2052,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Remote Java Developer,Scopic Software,https://py.linkedin.com/jobs/view/remote-java-developer-at-scopic-software-3311131598?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=6VF7pkl0L8WEL2SguCy7vQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,6,7.451089773,1529,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Webflow Developer 🚐 ⛺| US Travel Tech Startup 🚀 | Remote📍,Prometeo Talent - Recruitment services for high-growth tech companies.,https://py.linkedin.com/jobs/view/webflow-developer-%F0%9F%9A%90-%E2%9B%BA-us-travel-tech-startup-%F0%9F%9A%80-remote%F0%9F%93%8D-at-prometeo-consultora-de-recursos-humanos-reclutamiento-y-selecci%C3%B3n-ti-atracci%C3%B3n-de-talento-3322841498?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=ThWh0YvQ4rPu6zmwKb1Ogg%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,8,3.891800314,1368,22.44
Paraguay,Paraguay,Sr. React Engineer,TrueNorth,https://py.linkedin.com/jobs/view/sr-react-engineer-at-truenorth-3287276428?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=ZmNKvNEZJaL6SHIPibWaVw%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,8,6.612668263,2172,22.44
Paraguay,"Asuncion, Asunción, Paraguay","Staff Software Engineer (Backend, Python, RDBMS)",EQUALS TRUE,https://py.linkedin.com/jobs/view/staff-software-engineer-backend-python-rdbms-at-%23equalstrue-3313087563?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=w1Sc8mztrbnc9SrCWeqfdw%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,1,5,9,7.925962319,2494,22.44
Paraguay,Paraguay,Scala Developer,Applaudo,https://py.linkedin.com/jobs/view/scala-developer-at-applaudo-3295368862?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=rGf1T8Za%2FctNO8uZk%2FPcKA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,7,3.437584959,2052,22.44
Paraguay,Paraguay,Senior Blockchain Engineer,X9 Studios,https://py.linkedin.com/jobs/view/senior-blockchain-engineer-at-x9-studios-3323292858?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=9uDmrzGIHWbSOV9UxI5NSQ%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,6,2.464707487,1127,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Remote DevOps Engineer,Scopic Software,https://py.linkedin.com/jobs/view/remote-devops-engineer-at-scopic-software-3325697678?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=AmbPnEEwLtdMfCufFGNDRw%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,1,5,10,7.485953347,2615,22.44
Paraguay,"Nueva Italia, Central, Paraguay",Junior Data Engineer,Assist Digital,https://py.linkedin.com/jobs/view/junior-data-engineer-at-assist-digital-3300277922?refId=OEhNyv9uAT9o68TF6vjv%2Fg%3D%3D&trackingId=B72VyqyVU05ta%2FYRfebHvA%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,1,5,10,0.4409568,2615,22.44
Paraguay,Paraguay,Data Scientist,United Latino Students Association,https://py.linkedin.com/jobs/view/data-scientist-at-united-latino-students-association-3323308216?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=GR5fwir6qYddHnNBVZ0Bng%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,0,1,7,5.018427878,1046,22.44
Paraguay,"Asunción, Paraguay",Ingeniero de Datos,Itaú Paraguay,https://py.linkedin.com/jobs/view/ingeniero-de-datos-at-ita%C3%BA-paraguay-3311044771?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=LjHBFo1ViJ%2Fk8NUkagBszA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,7,6.943486738,2052,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Remote Automation QA Engineer,Scopic Software,https://py.linkedin.com/jobs/view/remote-automation-qa-engineer-at-scopic-software-3325695763?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=smW6HFQE%2FEpmApED9hbfuw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,8,5.679219831,2172,22.44
Paraguay,"Nueva Italia, Central, Paraguay",Junior Data Engineer,Assist Digital,https://py.linkedin.com/jobs/view/junior-data-engineer-at-assist-digital-3300277922?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=c6UCEyB3Wt19GonAiCzXNQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,4,6.402007385,1288,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Senior Python Developer,Virtualmind,https://py.linkedin.com/jobs/view/senior-python-developer-at-virtualmind-3321018765?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=AD44uDAW5AY1glX%2Fo%2B6kFg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,6,7.133680018,1730,22.44
Paraguay,Paraguay,Join Our Tech Talent Pool (LATAM Remote),Qeystroke,https://py.linkedin.com/jobs/view/join-our-tech-talent-pool-latam-remote-at-qeystroke-3302215805?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=80ee943RDbiX2KZTUFYqQw%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,8,0.711496266,1770,22.44
Paraguay,"Asunción, Paraguay",Python Software Programmer - Work from Home,Oowlish,https://py.linkedin.com/jobs/view/python-software-programmer-work-from-home-at-oowlish-3277733806?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=CmoqQPIOe%2BTgSqzgZVyQjQ%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,1,5,9,4.402226877,2494,22.44
Paraguay,"Asunción, Paraguay",Software Engineer,EBSA Group,https://py.linkedin.com/jobs/view/software-engineer-at-ebsa-group-3315387992?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=dFrVYWt43mSNEvWyTOc3gQ%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,6,1.807109631,1730,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Remote Automation QA Engineer,Scopic Software,https://py.linkedin.com/jobs/view/remote-automation-qa-engineer-at-scopic-software-3325699274?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=4qg7cJvHlD9DS0tOwCXVzA%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,8,6.316053218,1770,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Remote Automation QA Engineer,Scopic Software,https://py.linkedin.com/jobs/view/remote-automation-qa-engineer-at-scopic-software-3312766291?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=LfVlxPOuwLanFwJsYddWcQ%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,5,5.300600026,1006,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Remote Automation QA Engineer,Scopic Software,https://py.linkedin.com/jobs/view/remote-automation-qa-engineer-at-scopic-software-3325700109?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=d7ZhQYDEM2TJVm9H5E3bPg%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,6,3.299901535,1730,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Remote Automation QA Engineer,Scopic Software,https://py.linkedin.com/jobs/view/remote-automation-qa-engineer-at-scopic-software-3306965225?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=NWxrOetNj3zbg%2Bw58SN7DA%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,2.066734527,1851,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Remote Automation QA Engineer,Scopic Software,https://py.linkedin.com/jobs/view/remote-automation-qa-engineer-at-scopic-software-3325702014?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=vAOhm%2FE%2B5pu3RpENNJI5gA%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,0,5,11,5.347057973,2333,22.44
Paraguay,"Asunción, Paraguay",Work From Home .NET Developer,L.A. Head Hunter,https://py.linkedin.com/jobs/view/work-from-home-net-developer-at-l-a-head-hunter-3316233102?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=Uk%2F08MuxniXpkv41J9eoEA%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,8,6.790077538,1569,22.44
Paraguay,Paraguay,Big Data Engineer (Scala-Spark),Applaudo,https://py.linkedin.com/jobs/view/big-data-engineer-scala-spark-at-applaudo-3241956394?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=ZUX4txqvyHzISuvrxNCGhw%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,7,6.514099187,1448,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Software Engineer,Equifax,https://py.linkedin.com/jobs/view/software-engineer-at-equifax-3300562759?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=O2O0Z6RTCCsh1otNXfYRuA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,6,6.386820756,1127,22.44
Paraguay,"Asunción, Paraguay",Work From Home Java Developer,Workling,https://py.linkedin.com/jobs/view/work-from-home-java-developer-at-workling-3320781886?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=GLFTmVNjxGQ9sHx6B03%2Frg%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,8,7.767644541,1770,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Webflow Developer 🚐 ⛺| US Travel Tech Startup 🚀 | Remote📍,Prometeo Talent - Recruitment services for high-growth tech companies.,https://py.linkedin.com/jobs/view/webflow-developer-%F0%9F%9A%90-%E2%9B%BA-us-travel-tech-startup-%F0%9F%9A%80-remote%F0%9F%93%8D-at-prometeo-consultora-de-recursos-humanos-reclutamiento-y-selecci%C3%B3n-ti-atracci%C3%B3n-de-talento-3322841498?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=tOS2SCxh4d%2Bk4WAy1CWyAA%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,7,1.273617721,1449,22.44
Paraguay,Paraguay,Scala Developer,Applaudo,https://py.linkedin.com/jobs/view/scala-developer-at-applaudo-3295368862?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=Ram8rianbp4mjaNL8Q4p4w%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,5,10.94088122,1609,22.44
Paraguay,Paraguay,React/C# Fullstack Developer (LATAM Remote),Qeystroke,https://py.linkedin.com/jobs/view/react-c%23-fullstack-developer-latam-remote-at-qeystroke-3326924611?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=e9nWzgTQTFhQm1tTsGGSDQ%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,4.222986369,1851,22.44
Paraguay,Paraguay,Senior Blockchain Engineer,X9 Studios,https://py.linkedin.com/jobs/view/senior-blockchain-engineer-at-x9-studios-3323292858?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=tPia4uIJy1mBZDx5gjIlpg%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,1,1,3,3.580382323,966,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Remote DevOps Engineer,Scopic Software,https://py.linkedin.com/jobs/view/remote-devops-engineer-at-scopic-software-3325698464?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=Ci7XG1zKCJUMq2p4YcCBKA%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,0,6,10,6.2345703,2414,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Remote DevOps Engineer,Scopic Software,https://py.linkedin.com/jobs/view/remote-devops-engineer-at-scopic-software-3322745597?refId=2XS%2Fxei8LCsuk1VVTQ7YqA%3D%3D&trackingId=vXP0Nun%2Fmfe49Bg3VTQHRw%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,1,5,8,3.196553382,2374,22.44
Paraguay,Paraguay,Data Scientist,United Latino Students Association,https://py.linkedin.com/jobs/view/data-scientist-at-united-latino-students-association-3323308216?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=KcMB0aGLlx5RAme08sZabQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,5,8.941244312,1006,22.44
Paraguay,"Asunción, Paraguay",Developer,EXCELSIS,https://py.linkedin.com/jobs/view/developer-at-excelsis-3307048431?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=z6f7CUZOmSwarTgn4JrvfQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,9,5.245149678,2092,22.44
Paraguay,"Asunción, Paraguay",Software Engineer,WillDom,https://py.linkedin.com/jobs/view/software-engineer-at-willdom-3308425505?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=uVo3EmKKwfk6R9hdAH3hzg%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,4.988625561,1851,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Software Engineer,Equifax,https://py.linkedin.com/jobs/view/software-engineer-at-equifax-3300562759?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=LK9OC4a1E2IMVMa2z9c0Ww%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,6,5.099793122,1328,22.44
Paraguay,"Asunción, Paraguay",Software Engineer,EBSA Group,https://py.linkedin.com/jobs/view/software-engineer-at-ebsa-group-3315387992?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=mrVTm2iHhsMU2KsbXDhQgQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,7,2.690260529,2052,22.44
Paraguay,Paraguay,Full Stack Engineer,TrueNorth,https://py.linkedin.com/jobs/view/full-stack-engineer-at-truenorth-3287283930?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=lT6FExRkq32AbDBuNT1y%2Fw%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,4,4.97344834,1288,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Senior Python Developer,Virtualmind,https://py.linkedin.com/jobs/view/senior-python-developer-at-virtualmind-3321018765?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=dVlD0sGExZUFzMiqiQ%2FRdA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,5,4.741743908,1609,22.44
Paraguay,Paraguay,Big Data Engineer (Scala-Spark),Applaudo,https://py.linkedin.com/jobs/view/big-data-engineer-scala-spark-at-applaudo-3241956394?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=pgX4l0B%2F%2Fq2QJMjX7IWYWg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,0,1,5,7.163883694,805,22.44
Paraguay,"Asunción, Paraguay",Work From Home Java Developer,Workling,https://py.linkedin.com/jobs/view/work-from-home-java-developer-at-workling-3320781886?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=CBAczjWrD2QYR7PGIz6gkA%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,1,0,4,8.408520661,885,22.44
Paraguay,Paraguay,Sr. Node.js Engineer,TrueNorth,https://py.linkedin.com/jobs/view/sr-node-js-engineer-at-truenorth-3287268980?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=t4pDsVpBHLCdrf%2BiwhsgGw%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,7,5.16634905,1650,22.44
Paraguay,"Asunción, Paraguay",Work From Home .NET Developer,L.A. Head Hunter,https://py.linkedin.com/jobs/view/work-from-home-net-developer-at-l-a-head-hunter-3316233102?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=FUXJkdIrY6I2vqiVswzYLA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,4.50287021,1851,22.44
Paraguay,Paraguay,Join Our Tech Talent Pool (LATAM Remote),Qeystroke,https://py.linkedin.com/jobs/view/join-our-tech-talent-pool-latam-remote-at-qeystroke-3302215805?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=sSy3G85vBociOVliV98tNA%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,7,6.669327451,1247,22.44
Paraguay,"Asunción, Paraguay",Desarrollador Java,Experis Paraguay,https://py.linkedin.com/jobs/view/desarrollador-java-at-experis-paraguay-3308887477?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=UgYCQec%2F7JfZwj9gFhIebA%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,9,4.765995239,2092,22.44
Paraguay,"Asunción, Paraguay",Python Software Programmer - Work from Home,Oowlish,https://py.linkedin.com/jobs/view/python-software-programmer-work-from-home-at-oowlish-3277733806?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=YS6DQ7Nq5P%2B28qN5YcAOiw%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,5.990089112,1851,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Remote Automation QA Engineer,Scopic Software,https://py.linkedin.com/jobs/view/remote-automation-qa-engineer-at-scopic-software-3325695763?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=rIYmUvrwmZe%2BXH1T6tWCog%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,5,4.659809179,1609,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Remote Java Developer,Scopic Software,https://py.linkedin.com/jobs/view/remote-java-developer-at-scopic-software-3311131598?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=6er3ezWYNatFOhrZq0yQVQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,6,6.554332343,1529,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Webflow Developer 🚐 ⛺| US Travel Tech Startup 🚀 | Remote📍,Prometeo Talent - Recruitment services for high-growth tech companies.,https://py.linkedin.com/jobs/view/webflow-developer-%F0%9F%9A%90-%E2%9B%BA-us-travel-tech-startup-%F0%9F%9A%80-remote%F0%9F%93%8D-at-prometeo-consultora-de-recursos-humanos-reclutamiento-y-selecci%C3%B3n-ti-atracci%C3%B3n-de-talento-3322841498?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=nncYFEaJHFMJWZ6UCZqkWA%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,8,5.117784046,1971,22.44
Paraguay,Paraguay,Sr. React Engineer,TrueNorth,https://py.linkedin.com/jobs/view/sr-react-engineer-at-truenorth-3287276428?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=F908HyWoQBUfe5UUfK5XSQ%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,8,5.355166841,1368,22.44
Paraguay,"Asuncion, Asunción, Paraguay","Staff Software Engineer (Backend, Python, RDBMS)",EQUALS TRUE,https://py.linkedin.com/jobs/view/staff-software-engineer-backend-python-rdbms-at-%23equalstrue-3313087563?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=sSEaFDYoyZLA9naDUgpE9Q%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,7,3.474877498,1449,22.44
Paraguay,Paraguay,Scala Developer,Applaudo,https://py.linkedin.com/jobs/view/scala-developer-at-applaudo-3295368862?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=hhb15jD1OqffCFYjb%2F%2FS%2Bw%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,2.973574554,1851,22.44
Paraguay,Paraguay,Senior Blockchain Engineer,X9 Studios,https://py.linkedin.com/jobs/view/senior-blockchain-engineer-at-x9-studios-3323292858?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=Ri3uqqathhwU4lmTw9LwQw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,6,6.304073815,1529,22.44
Paraguay,"Asuncion, Asunción, Paraguay",Remote DevOps Engineer,Scopic Software,https://py.linkedin.com/jobs/view/remote-devops-engineer-at-scopic-software-3325697678?refId=8B4QU0ShMLgtTQZkRFuCrw%3D%3D&trackingId=ynSrhlnnqvVKG2DOyNDDzg%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,8,12.10556963,1770,22.44
